ano,mes,regiao,uf,nome_uf,descricao_sexo,faixa_etaria,tipo_sintoma,descricao_pergunta,qtd_registros
2020,10,Nordeste,24,Rio Grande do Norte,Homem,11-20,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,8
2020,10,Nordeste,25,Paraíba,Homem,61-70,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,12
2020,10,Nordeste,25,Paraíba,Mulher,0-10,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,14
2020,10,Nordeste,27,Alagoas,Mulher,41-50,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,17
2020,10,Nordeste,27,Alagoas,Homem,51-60,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,9
2020,10,Sudeste,31,Minas Gerais,Homem,0-10,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,23
2020,10,Sudeste,31,Minas Gerais,Mulher,0-10,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,20
2020,10,Norte,11,Rondônia,Mulher,21-30,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",200
2020,10,Norte,11,Rondônia,Homem,61-70,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",94
2020,10,Norte,13,Amazonas,Homem,21-30,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",484
2020,10,Norte,13,Amazonas,Mulher,31-40,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",374
2020,10,Norte,15,Pará,Mulher,51-60,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",226
2020,10,Norte,17,Tocantins,Homem,51-60,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",197
2020,10,Norte,11,Rondônia,Homem,31-40,Sintoma geral,Na semana passada teve dor de cabeça?,9
2020,10,Norte,12,Acre,Mulher,51-60,Sintoma geral,Na semana passada teve dor de cabeça?,8
2020,10,Norte,13,Amazonas,Mulher,11-20,Sintoma geral,Na semana passada teve dor de cabeça?,11
2020,10,Norte,13,Amazonas,Homem,0-10,Sintoma geral,Na semana passada teve dor de cabeça?,8
2020,10,Norte,14,Roraima,Mulher,41-50,Sintoma geral,Na semana passada teve dor de cabeça?,9
2020,10,Norte,14,Roraima,Homem,21-30,Sintoma geral,Na semana passada teve dor de cabeça?,10
2020,10,Norte,15,Pará,Mulher,41-50,Sintoma geral,Na semana passada teve dor de cabeça?,28
2020,10,Norte,16,Amapá,Mulher,71+,Sintoma geral,Na semana passada teve fadiga?,1
2020,10,Norte,17,Tocantins,Homem,41-50,Sintoma geral,Na semana passada teve fadiga?,2
2020,10,Nordeste,21,Maranhão,Mulher,71+,Sintoma geral,Na semana passada teve fadiga?,3
2020,10,Nordeste,21,Maranhão,Homem,21-30,Sintoma geral,Na semana passada teve dor de cabeça?,15
2020,10,Nordeste,21,Maranhão,Homem,61-70,Sintoma geral,Na semana passada teve dor de cabeça?,12
2020,10,Nordeste,21,Maranhão,Homem,11-20,Sintoma geral,Na semana passada teve dor de cabeça?,17
2020,10,Nordeste,22,Piauí,Mulher,41-50,Sintoma geral,Na semana passada teve dor de cabeça?,8
2020,10,Nordeste,23,Ceará,Homem,61-70,Sintoma geral,Na semana passada teve fadiga?,2
2020,10,Nordeste,23,Ceará,Mulher,71+,Sintoma geral,Na semana passada teve fadiga?,8
2020,10,Nordeste,23,Ceará,Homem,21-30,Sintoma geral,Na semana passada teve fadiga?,3
2020,10,Nordeste,23,Ceará,Mulher,61-70,Sintoma geral,Na semana passada teve dor de cabeça?,18
2020,10,Nordeste,24,Rio Grande do Norte,Mulher,11-20,Sintoma geral,Na semana passada teve dor de cabeça?,7
2020,10,Nordeste,24,Rio Grande do Norte,Mulher,41-50,Sintoma geral,Na semana passada teve fadiga?,8
2020,10,Nordeste,25,Paraíba,Mulher,41-50,Sintoma geral,Na semana passada teve fadiga?,5
2020,10,Nordeste,25,Paraíba,Homem,11-20,Sintoma geral,Na semana passada teve dor de cabeça?,8
2020,10,Nordeste,25,Paraíba,Mulher,61-70,Sintoma geral,Na semana passada teve dor de cabeça?,17
2020,10,Nordeste,25,Paraíba,Mulher,61-70,Sintoma geral,Na semana passada teve fadiga?,6
2020,10,Nordeste,26,Pernambuco,Homem,0-10,Sintoma geral,Na semana passada teve fadiga?,4
2020,10,Nordeste,26,Pernambuco,Homem,21-30,Sintoma geral,Na semana passada teve dor de cabeça?,11
2020,10,Nordeste,26,Pernambuco,Homem,11-20,Sintoma geral,Na semana passada teve dor de cabeça?,14
2020,10,Nordeste,26,Pernambuco,Homem,61-70,Sintoma geral,Na semana passada teve fadiga?,4
2020,10,Nordeste,27,Alagoas,Homem,31-40,Sintoma geral,Na semana passada teve fadiga?,1
2020,10,Nordeste,27,Alagoas,Mulher,71+,Sintoma geral,Na semana passada teve fadiga?,1
2020,10,Nordeste,27,Alagoas,Homem,21-30,Sintoma geral,Na semana passada teve fadiga?,1
2020,10,Nordeste,29,Bahia,Mulher,51-60,Sintoma geral,Na semana passada teve dor de cabeça?,40
2020,10,Nordeste,29,Bahia,Mulher,61-70,Sintoma geral,Na semana passada teve dor de cabeça?,24
2020,10,Nordeste,29,Bahia,Mulher,71+,Sintoma geral,Na semana passada teve dor de cabeça?,6
2020,10,Sudeste,31,Minas Gerais,Mulher,31-40,Sintoma geral,Na semana passada teve dor de cabeça?,59
2020,10,Sudeste,31,Minas Gerais,Homem,41-50,Sintoma geral,Na semana passada teve fadiga?,8
2020,10,Sudeste,32,Espírito Santo,Homem,31-40,Sintoma geral,Na semana passada teve dor de cabeça?,13
2020,10,Sudeste,32,Espírito Santo,Homem,11-20,Sintoma geral,Na semana passada teve dor de cabeça?,10
2020,10,Sudeste,32,Espírito Santo,Homem,61-70,Sintoma geral,Na semana passada teve dor de cabeça?,6
2020,10,Norte,12,Acre,Mulher,51-60,Sintoma geral,Na semana passada teve náusea?,1
2020,10,Norte,13,Amazonas,Mulher,11-20,Sintoma geral,Na semana passada teve náusea?,4
2020,10,Norte,15,Pará,Mulher,31-40,Sintoma geral,Na semana passada teve náusea?,8
2020,10,Norte,15,Pará,Homem,51-60,Sintoma geral,Na semana passada teve náusea?,1
2020,10,Norte,15,Pará,Homem,11-20,Sintoma geral,Na semana passada teve náusea?,3
2020,10,Norte,17,Tocantins,Mulher,51-60,Sintoma geral,Na semana passada teve náusea?,3
2020,10,Nordeste,21,Maranhão,Mulher,51-60,Sintoma geral,Na semana passada teve náusea?,3
2020,10,Nordeste,23,Ceará,Homem,11-20,Sintoma geral,Na semana passada teve náusea?,2
2020,10,Nordeste,25,Paraíba,Mulher,0-10,Sintoma geral,Na semana passada teve náusea?,1
2020,10,Nordeste,25,Paraíba,Mulher,71+,Sintoma geral,Na semana passada teve náusea?,3
2020,10,Nordeste,26,Pernambuco,Mulher,61-70,Sintoma geral,Na semana passada teve náusea?,1
2020,10,Nordeste,27,Alagoas,Mulher,31-40,Sintoma geral,Na semana passada teve náusea?,3
2020,10,Nordeste,29,Bahia,Mulher,51-60,Sintoma geral,Na semana passada teve náusea?,8
2020,10,Sudeste,32,Espírito Santo,Homem,31-40,Sintoma geral,Na semana passada teve náusea?,4
2020,10,Sudeste,32,Espírito Santo,Homem,61-70,Sintoma geral,Na semana passada teve náusea?,2
2020,10,Sudeste,32,Espírito Santo,Mulher,51-60,Sintoma geral,Na semana passada teve náusea?,4
2020,10,Sudeste,33,Rio de Janeiro,Homem,71+,Sintoma geral,Na semana passada teve náusea?,1
2020,10,Norte,11,Rondônia,Mulher,71+,Respiratório leve,Na semana passada teve tosse?,2
2020,10,Norte,12,Acre,Mulher,0-10,Respiratório leve,Na semana passada teve tosse?,1
2020,10,Norte,12,Acre,Mulher,11-20,Respiratório leve,Na semana passada teve tosse?,5
2020,10,Norte,12,Acre,Mulher,71+,Respiratório leve,Na semana passada teve tosse?,3
2020,10,Norte,15,Pará,Homem,51-60,Respiratório leve,Na semana passada teve tosse?,11
2020,10,Norte,17,Tocantins,Mulher,31-40,Respiratório leve,Na semana passada teve tosse?,6
2020,10,Norte,17,Tocantins,Homem,0-10,Respiratório leve,Na semana passada teve tosse?,3
2020,10,Norte,17,Tocantins,Mulher,0-10,Respiratório leve,Na semana passada teve tosse?,3
2020,10,Norte,13,Amazonas,Homem,61-70,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,1
2020,10,Norte,13,Amazonas,Mulher,51-60,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,3
2020,10,Nordeste,21,Maranhão,Homem,41-50,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,1
2020,10,Nordeste,23,Ceará,Homem,61-70,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,3
2020,10,Nordeste,25,Paraíba,Mulher,61-70,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,2
2020,10,Nordeste,27,Alagoas,Mulher,31-40,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,2
2020,10,Nordeste,28,Sergipe,Homem,51-60,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,1
2020,10,Sudeste,31,Minas Gerais,Mulher,61-70,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,12
2020,10,Sudeste,32,Espírito Santo,Mulher,31-40,,Providência tomada para recuperar dos sintomas foi comprar e/ou tomar remédio por orientação médica,2
2020,10,Norte,11,Rondônia,Homem,61-70,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,4
2020,10,Norte,11,Rondônia,Homem,11-20,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,11
2020,10,Norte,11,Rondônia,Mulher,51-60,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,5
2020,10,Norte,12,Acre,Mulher,0-10,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,3
2020,10,Norte,13,Amazonas,Homem,31-40,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,16
2020,10,Norte,13,Amazonas,Homem,21-30,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,11
2020,10,Norte,15,Pará,Mulher,11-20,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,30
2020,10,Nordeste,21,Maranhão,Mulher,0-10,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,36
2020,10,Nordeste,22,Piauí,Homem,61-70,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,6
2020,10,Nordeste,23,Ceará,Homem,31-40,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,22
2020,10,Nordeste,24,Rio Grande do Norte,Mulher,51-60,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,11
2020,10,Nordeste,24,Rio Grande do Norte,Mulher,71+,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,6
2020,10,Nordeste,24,Rio Grande do Norte,Mulher,61-70,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,4
2020,10,Nordeste,25,Paraíba,Mulher,21-30,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,15
2020,10,Nordeste,26,Pernambuco,Homem,31-40,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,19
2020,10,Nordeste,26,Pernambuco,Mulher,21-30,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,27
2020,10,Nordeste,27,Alagoas,Homem,21-30,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,6
2020,10,Nordeste,27,Alagoas,Mulher,61-70,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,11
2020,10,Nordeste,27,Alagoas,Homem,41-50,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,5
2020,10,Nordeste,29,Bahia,Mulher,21-30,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,33
2020,10,Nordeste,29,Bahia,Homem,51-60,,Providência tomada  para recuperar dos sintomas foi comprar e/ou tomar  remédio por conta própria,14
2020,10,Norte,11,Rondônia,Mulher,11-20,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",52
2020,10,Norte,11,Rondônia,Homem,71+,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",18
2020,10,Norte,13,Amazonas,Homem,11-20,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",170
2020,10,Norte,13,Amazonas,Mulher,11-20,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",89
2020,10,Norte,13,Amazonas,Mulher,71+,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",1
2020,10,Norte,14,Roraima,Mulher,41-50,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",168
2020,10,Norte,14,Roraima,Homem,41-50,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",210
2020,10,Norte,15,Pará,Homem,21-30,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",526
2020,10,Norte,17,Tocantins,Homem,61-70,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",80
2020,10,Norte,17,Tocantins,Mulher,71+,,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",1
2020,11,Nordeste,28,Sergipe,Homem,51-60,Respiratório grave,Na semana passada teve dificuldade para respirar?,4
2020,11,Nordeste,28,Sergipe,Mulher,11-20,Respiratório grave,Na semana passada teve dificuldade para respirar?,4
2020,11,Nordeste,29,Bahia,Homem,21-30,Respiratório grave,Na semana passada teve dificuldade para respirar?,3
2020,11,Nordeste,29,Bahia,Mulher,31-40,Respiratório grave,Na semana passada teve dificuldade para respirar?,18
2020,11,Nordeste,29,Bahia,Mulher,0-10,Respiratório leve,Na semana passada teve dor de garganta?,52
2020,11,Nordeste,29,Bahia,Homem,71+,Respiratório grave,Na semana passada teve dificuldade para respirar?,2
2020,11,Sudeste,32,Espírito Santo,Mulher,61-70,Respiratório grave,Na semana passada teve dificuldade para respirar?,12
2020,11,Sudeste,32,Espírito Santo,Mulher,11-20,Respiratório grave,Na semana passada teve dificuldade para respirar?,13
2020,11,Sudeste,33,Rio de Janeiro,Mulher,0-10,Respiratório leve,Na semana passada teve dor de garganta?,18
2020,11,Norte,12,Acre,Homem,11-20,Sintoma geral,Na semana passada teve febre?,1
2020,11,Norte,13,Amazonas,Homem,11-20,Sintoma geral,Na semana passada teve febre?,2
2020,11,Nordeste,22,Piauí,Mulher,11-20,Sintoma geral,Na semana passada teve febre?,2
2020,11,Nordeste,24,Rio Grande do Norte,Homem,0-10,Sintoma geral,Na semana passada teve febre?,2
2020,11,Nordeste,24,Rio Grande do Norte,Homem,11-20,Sintoma geral,Na semana passada teve febre?,3
2020,11,Sudeste,31,Minas Gerais,Homem,11-20,Sintoma geral,Na semana passada teve febre?,3
2020,11,Sudeste,31,Minas Gerais,Mulher,61-70,,"Por causa disso, foi a algum estabelecimento de saúde?",7
2020,11,Sudeste,32,Espírito Santo,Homem,11-20,,"Por causa disso, foi a algum estabelecimento de saúde?",3
2020,11,Sudeste,33,Rio de Janeiro,Mulher,41-50,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",2
2020,11,Sudeste,33,Rio de Janeiro,Mulher,51-60,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",4
2020,11,Sudeste,33,Rio de Janeiro,Homem,41-50,,"Por causa disso, foi a algum estabelecimento de saúde?",5
2020,11,Sudeste,33,Rio de Janeiro,Mulher,31-40,,"Por causa disso, foi a algum estabelecimento de saúde?",12
2020,11,Sudeste,33,Rio de Janeiro,Mulher,11-20,,"Por causa disso, foi a algum estabelecimento de saúde?",2
2020,11,Sudeste,33,Rio de Janeiro,Homem,11-20,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",1
2020,11,Norte,13,Amazonas,Mulher,11-20,,"Na semana passada, estava temporariamente afastado de algum trabalho?",3
2020,11,Norte,13,Amazonas,Mulher,61-70,,"Na semana passada, estava temporariamente afastado de algum trabalho?",2
2020,11,Norte,14,Roraima,Homem,71+,,"Na semana passada, estava temporariamente afastado de algum trabalho?",2
2020,11,Norte,14,Roraima,Homem,61-70,,"Na semana passada, estava temporariamente afastado de algum trabalho?",2
2020,11,Norte,16,Amapá,Homem,61-70,,"Na semana passada, estava temporariamente afastado de algum trabalho?",2
2020,11,Norte,16,Amapá,Homem,51-60,,"Na semana passada, estava temporariamente afastado de algum trabalho?",1
2020,11,Norte,16,Amapá,Mulher,61-70,,Providência tomada para recuperar dos sintomas foi outra,1
2020,11,Norte,16,Amapá,Homem,11-20,,Providência tomada para recuperar dos sintomas foi outra,1
2020,11,Norte,16,Amapá,Mulher,71+,,Providência tomada para recuperar dos sintomas foi outra,1
2020,11,Norte,17,Tocantins,Homem,51-60,,"Na semana passada, estava temporariamente afastado de algum trabalho?",1
2020,11,Norte,17,Tocantins,Mulher,51-60,,Providência tomada para recuperar dos sintomas foi outra,2
2020,11,Nordeste,21,Maranhão,Mulher,51-60,,Providência tomada para recuperar dos sintomas foi outra,4
2020,11,Nordeste,21,Maranhão,Homem,31-40,,"Na semana passada, estava temporariamente afastado de algum trabalho?",2
2020,11,Nordeste,23,Ceará,Mulher,71+,,"Na semana passada, estava temporariamente afastado de algum trabalho?",28
2020,11,Nordeste,23,Ceará,Homem,41-50,,Providência tomada para recuperar dos sintomas foi outra,1
2020,11,Nordeste,23,Ceará,Mulher,51-60,,Providência tomada para recuperar dos sintomas foi outra,6
2020,11,Nordeste,24,Rio Grande do Norte,Homem,31-40,,"Na semana passada, estava temporariamente afastado de algum trabalho?",3
2020,11,Nordeste,24,Rio Grande do Norte,Mulher,11-20,,"Na semana passada, estava temporariamente afastado de algum trabalho?",1
2020,11,Nordeste,24,Rio Grande do Norte,Homem,31-40,,Providência tomada para recuperar dos sintomas foi outra,1
2020,11,Nordeste,25,Paraíba,Mulher,21-30,,Providência tomada para recuperar dos sintomas foi outra,1
2020,11,Nordeste,26,Pernambuco,Homem,71+,,"Na semana passada, estava temporariamente afastado de algum trabalho?",17
2020,11,Nordeste,26,Pernambuco,Homem,51-60,,"Na semana passada, estava temporariamente afastado de algum trabalho?",12
2020,11,Nordeste,26,Pernambuco,Homem,51-60,,Providência tomada para recuperar dos sintomas foi outra,2
2020,11,Nordeste,27,Alagoas,Mulher,61-70,,"Na semana passada, estava temporariamente afastado de algum trabalho?",11
2020,11,Nordeste,27,Alagoas,Mulher,51-60,,Providência tomada para recuperar dos sintomas foi outra,2
