ano,mes,regiao,descricao_sexo,faixa_etaria,descricao_pergunta,descricao_resposta,qtd_registros
2020,10,Centro-Oeste,Mulher,41-50,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",3
2020,10,Centro-Oeste,Mulher,31-40,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,24
2020,10,Centro-Oeste,Homem,31-40,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",42
2020,10,Centro-Oeste,Homem,31-40,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,20
2020,10,Centro-Oeste,Mulher,21-30,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",61
2020,10,Centro-Oeste,Homem,21-30,Qual o principal motivo deste afastamento temporário?,Licença maternidade ou paternidade,1
2020,10,Sudeste,Mulher,41-50,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,7933
2020,10,Sudeste,Mulher,31-40,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,7955
2020,10,Sudeste,Mulher,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,3370
2020,10,Sudeste,Mulher,21-30,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",487
2020,10,Sul,Homem,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,2030
2020,10,Sul,Homem,0-10,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",378
2020,10,Sul,Mulher,21-30,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",371
2020,10,Sul,Mulher,0-10,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",52
2020,10,Sudeste,Mulher,51-60,Há quanto tempo está afastado desse trabalho?,De 1 mês a menos de 1 ano,279
2020,10,Sul,Mulher,21-30,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,8
2020,10,Sul,Homem,11-20,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,8
2020,10,Sul,Mulher,21-30,Há quanto tempo está afastado desse trabalho?,2 anos ou mais,2
2020,10,Sul,Homem,11-20,Há quanto tempo está afastado desse trabalho?,2 anos ou mais,1
2020,10,Sudeste,Mulher,11-20,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",72
2020,10,Sudeste,Mulher,51-60,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",433
2020,10,Sudeste,Homem,31-40,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,53
2020,10,Sudeste,Mulher,71+,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,2
2020,10,Sudeste,Homem,31-40,Qual o principal motivo deste afastamento temporário?,Outro motivo,21
2020,10,Sudeste,Mulher,41-50,Qual o principal motivo deste afastamento temporário?,"Férias, folga ou jornada de trabalho variável",55
2020,10,Sudeste,Mulher,51-60,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",5
2020,10,Sul,Mulher,61-70,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",7
2020,10,Sul,Mulher,31-40,Qual o principal motivo deste afastamento temporário?,Outro motivo,25
2020,10,Sul,Mulher,41-50,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",7
2020,10,Sul,Mulher,11-20,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",1
2020,10,Sul,Homem,71+,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,1
2020,10,Centro-Oeste,Mulher,41-50,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",102
2020,10,Centro-Oeste,Mulher,11-20,Qual o principal motivo deste afastamento temporário?,Licença maternidade ou paternidade,4
2020,10,Centro-Oeste,Mulher,71+,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",4
2020,10,Centro-Oeste,Homem,11-20,Qual o principal motivo deste afastamento temporário?,Outro motivo,1
2020,10,Sudeste,Mulher,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,5265
2020,10,Sudeste,Homem,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,2174
2020,10,Sudeste,Homem,51-60,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,6567
2020,10,Sudeste,Homem,0-10,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,6058
2020,10,Sudeste,Homem,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,5958
2020,10,Sudeste,Mulher,71+,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",220
2020,10,Sudeste,Mulher,11-20,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",487
2020,10,Sudeste,Mulher,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,156
2020,10,Sudeste,Homem,61-70,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",398
2020,10,Sudeste,Homem,51-60,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",488
2020,10,Sudeste,Mulher,31-40,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",118
2020,10,Sul,Mulher,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,1559
2020,10,Sul,Mulher,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,617
2020,10,Sul,Homem,11-20,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",77
2020,10,Sudeste,Homem,21-30,Há quanto tempo está afastado desse trabalho?,De 1 mês a menos de 1 ano,102
2020,10,Sudeste,Homem,41-50,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,33
2020,10,Sudeste,Mulher,21-30,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,10
2020,10,Sudeste,Homem,21-30,Há quanto tempo está afastado desse trabalho?,De 1 ano a menos de 2 anos,4
2020,10,Sudeste,Mulher,61-70,Há quanto tempo está afastado desse trabalho?,De 1 ano a menos de 2 anos,2
2020,10,Sudeste,Mulher,61-70,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",222
2020,10,Sudeste,Mulher,31-40,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",353
2020,10,Sudeste,Homem,61-70,Qual o principal motivo deste afastamento temporário?,"Férias, folga ou jornada de trabalho variável",18
2020,10,Sudeste,Homem,11-20,Qual o principal motivo deste afastamento temporário?,"Férias, folga ou jornada de trabalho variável",5
2020,10,Sudeste,Homem,71+,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",2
2020,10,Sul,Mulher,31-40,Qual o principal motivo deste afastamento temporário?,Licença maternidade ou paternidade,56
2020,10,Sul,Mulher,41-50,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",26
2020,10,Sul,Mulher,31-40,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",22
2020,10,Sul,Homem,11-20,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",4
2020,10,Sul,Homem,71+,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",6
2020,10,Sul,Homem,31-40,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,28
2020,10,Sul,Homem,41-50,Qual o principal motivo deste afastamento temporário?,"Outro tipo de licença remunerada (estudo, paternidade, casamento, licença prêmio, etc.)",4
2020,10,Sul,Mulher,41-50,Qual o principal motivo deste afastamento temporário?,Licença maternidade ou paternidade,2
2020,10,Centro-Oeste,Mulher,31-40,Qual o principal motivo deste afastamento temporário?,"Férias, folga ou jornada de trabalho variável",27
2020,10,Centro-Oeste,Homem,21-30,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",2
2020,10,Centro-Oeste,Mulher,21-30,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,10
2020,10,Centro-Oeste,Homem,21-30,Qual o principal motivo deste afastamento temporário?,"Férias, folga ou jornada de trabalho variável",14
2020,10,Centro-Oeste,Homem,41-50,Qual o principal motivo deste afastamento temporário?,"Férias, folga ou jornada de trabalho variável",21
2020,10,Centro-Oeste,Homem,21-30,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,14
2020,10,Centro-Oeste,Homem,21-30,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",3
2020,10,Centro-Oeste,Homem,71+,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",8
2020,10,Sudeste,Homem,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,4295
2020,10,Sudeste,Homem,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,1184
2020,10,Sudeste,Homem,11-20,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",107
2020,10,Sudeste,Homem,61-70,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",43
2020,10,Sudeste,Mulher,61-70,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",57
2020,10,Sul,Mulher,41-50,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,4485
2020,10,Sul,Homem,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,3828
2020,10,Sul,Homem,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,720
2020,10,Sul,Homem,61-70,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",26
2020,10,Sudeste,Homem,21-30,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,11
2020,10,Sul,Homem,61-70,Há quanto tempo está afastado desse trabalho?,De 1 mês a menos de 1 ano,59
2020,10,Sul,Homem,21-30,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,8
2020,10,Sul,Homem,41-50,Há quanto tempo está afastado desse trabalho?,De 1 ano a menos de 2 anos,1
2020,10,Sul,Mulher,61-70,Há quanto tempo está afastado desse trabalho?,2 anos ou mais,2
2020,10,Sul,Mulher,71+,Há quanto tempo está afastado desse trabalho?,Menos de 1 mês,3
2020,10,Centro-Oeste,Homem,61-70,Há quanto tempo está afastado desse trabalho?,2 anos ou mais,2
2020,10,Centro-Oeste,Homem,51-60,Há quanto tempo está afastado desse trabalho?,De 1 mês a menos de 1 ano,57
2020,10,Centro-Oeste,Mulher,21-30,Há quanto tempo está afastado desse trabalho?,De 1 mês a menos de 1 ano,38
2020,10,Centro-Oeste,Homem,41-50,Há quanto tempo está afastado desse trabalho?,De 1 ano a menos de 2 anos,4
2020,10,Centro-Oeste,Mulher,51-60,Há quanto tempo está afastado desse trabalho?,De 1 ano a menos de 2 anos,1
2020,10,Sudeste,Mulher,21-30,Qual o principal motivo deste afastamento temporário?,"Férias, folga ou jornada de trabalho variável",29
2020,10,Sudeste,Homem,11-20,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",53
2020,10,Sudeste,Mulher,21-30,Qual o principal motivo deste afastamento temporário?,Licença maternidade ou paternidade,44
2020,10,Sul,Homem,21-30,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,21
2020,10,Sul,Mulher,61-70,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",3
2020,10,Sul,Homem,41-50,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",6
2020,10,Sul,Mulher,11-20,Qual o principal motivo deste afastamento temporário?,"Estava em quarentena, isolamento, distanciamento social ou férias coletivas",41
2020,10,Sul,Homem,51-60,Qual o principal motivo deste afastamento temporário?,"Fatores ocasionais (mau tempo, paralisação nos serviços de transportes, etc.)",8
2020,10,Sul,Mulher,51-60,Qual o principal motivo deste afastamento temporário?,"Outro tipo de licença remunerada (estudo, paternidade, casamento, licença prêmio, etc.)",3
2020,10,Centro-Oeste,Homem,51-60,Qual o principal motivo deste afastamento temporário?,Outro motivo,12
2020,10,Centro-Oeste,Mulher,51-60,Qual o principal motivo deste afastamento temporário?,"Afastamento do próprio negócio/empresa por motivo de gestação, saúde, acidente, etc., sem ser remunerado por instituto de previdência",5
2020,10,Centro-Oeste,Homem,71+,Qual o principal motivo deste afastamento temporário?,Licença remunerada por motivo de saúde ou acidente da própria pessoa,1
2020,10,Sudeste,Mulher,21-30,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,6579
2020,10,Sudeste,Homem,61-70,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,5037
2020,10,Sudeste,Mulher,61-70,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",579
2020,10,Sudeste,Homem,21-30,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",98
2020,10,Sul,Mulher,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,3180
